id,name,host_name,host_since,latitude,longitude,room_type,accommodates,price,price_nzd,minimum_nights,number_of_reviews,last_review,review_scores_rating,region_name,region_parent_name
l45943636,Home in Tauranga · 3 bedrooms · 2 beds · 2 baths,Kerry,2020-10-18,-37.66043,176.13259,Private room,4,$250.00,250.0,2,1,2021-03-27,5.0,Otumoetai-Pyes Pa Ward,Tauranga City
l832077828791182575,Home in Dunedin · ★4.86 · 3 bedrooms · 4 beds · 1.5 baths,Mel,2020-07-27,-45.90151210000001,170.4741992,Entire home/apt,6,$144.00,144.0,1,22,2023-09-01,4.86,Area Outside Ward,Dunedin City
l904859944370356029,Home in Auckland · 4 bedrooms · 8 beds · 3 baths,Raad,2014-08-26,-36.91172,174.93211000000005,Entire home/apt,8,$580.00,580.0,7,0,,,Howick Ward,Auckland
l33858456,Rental unit in Picton · ★4.63 · 2 bedrooms · 2 beds · 2 baths,Kim,2016-08-22,-41.2902,174.00755,Entire home/apt,4,$260.00,260.0,1,8,2023-06-02,4.63,Marlborough Sounds Ward,Marlborough District
l595131790288921081,Home in Taupo Central · 3 bedrooms · 5 beds · 1 bath,Bachcare,2017-08-09,-38.68357,176.09931,Entire home/apt,8,$258.00,258.0,2,0,,,Taupō Ward,Taupo District
l49761709,Home in Taupō · ★4.83 · 4 bedrooms · 7 beds · 2 baths,Bachcare,2017-08-09,-38.73298,176.06598,Entire home/apt,8,$355.00,355.0,2,12,2023-08-26,4.83,Taupō Ward,Taupo District
l19182027,Rental unit in Wanaka · ★4.83 · 1 bedroom · 1 bed · 1 bath,Lake Wanaka,2016-05-10,-44.701809999999995,169.1235,Entire home/apt,2,$300.00,300.0,3,12,2022-04-30,4.83,Wanaka Ward,Queenstown-Lakes District
l12856210,Rental unit in Jacksons · ★4.80 · 3 bedrooms · 7 beds · 1 bath,Jacksons Retreat Alpine,2016-05-04,-42.7434,171.50843,Entire home/apt,10,$360.00,360.0,2,124,2023-03-11,4.8,Northern Ward,Westland District
l675604177385114335,Bungalow in Kaiteriteri · 1 bedroom · 1 bed · 1 bath,Bachcare,2017-08-09,-41.03452,173.01666,Entire home/apt,2,$175.00,175.0,2,1,2022-12-01,5.0,Motueka Ward,Tasman District
l831832755320615970,Home in Auckland · ★5.0 · 1 bedroom · 1 bed · 1 bath,Justine,2022-08-07,-36.87419000000001,174.74055,Entire home/apt,2,$190.00,190.0,1,5,2023-08-20,5.0,Albert-Eden-Puketāpapa Ward,Auckland
l17484331,Guest suite in Taupo · ★4.85 · 1 bedroom · 1 bed · 1 bath,John,2017-02-26,-38.70001,176.08928,Entire home/apt,2,$100.00,100.0,2,102,2023-07-15,4.85,Taupō Ward,Taupo District
l886449824907487021,Rental unit in Lake Tekapo · 1 bedroom · 1 bed · 1 bath,Book Tekapo,2018-09-09,-44.0055573,170.47130969999995,Entire home/apt,2,$222.00,222.0,1,1,2023-08-10,5.0,Pukaki Ward,Mackenzie District
l22071116,Rental unit in Dunedin · ★4.53 · 3 bedrooms · 2 beds · 1 bath,Phoebe,2017-05-05,-45.88794,170.53891000000004,Entire home/apt,4,$130.00,130.0,1,65,2023-06-04,4.53,Area Outside Ward,Dunedin City
l31528377,Guest suite in Auckland · ★4.91 · 2 bedrooms · 4 beds · 1 bath,Mohammed,2019-01-01,-36.980979999999995,174.84659,Entire home/apt,6,$128.00,128.0,1,47,2020-03-25,4.91,Manukau Ward,Auckland
l15665669,Home in Rotorua · ★4.92 · 3 bedrooms · 4 beds · 1 bath,Carol,2016-10-24,-38.08445,176.21633,Entire home/apt,6,$187.00,187.0,1,371,2023-08-30,4.92,Area Outside Ward,Rotorua District
l742941350271255139,Home in Tauranga · 3 bedrooms · 3 beds · 2 baths,Erica,2014-10-05,-37.72719,176.17933,Entire home/apt,6,$600.00,600.0,4,1,2023-01-04,5.0,Te Papa-Welcome Bay Ward,Tauranga City
l38194790,Bungalow in Hurford · ★5.0 · 1 bedroom · 1 bed · 1 bath,Glyn,2017-07-12,-39.12347000000001,174.01697,Entire home/apt,3,$115.00,115.0,2,23,2023-07-03,5.0,South-West Ward,New Plymouth District
l705440640104481553,Townhouse in Queenstown · ★4.96 · 3 bedrooms · 5 beds · 2.5 baths,James,2014-03-06,-45.02784418280316,168.6639521,Entire home/apt,6,$463.00,463.0,2,81,2023-08-25,4.96,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l786970192598939034,Guesthouse in Jacks Point · ★4.85 · 1 bedroom · 2 beds · 1 bath,Cristina,2018-10-03,-45.0621,168.74775,Entire home/apt,4,$500.00,500.0,2,13,2023-03-17,4.85,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l46243474,Guesthouse in Whenuakite · ★4.65 · Studio · 1 bed · 1 bath,Lyubov,2020-11-04,-36.96031,175.80445,Entire home/apt,2,$161.00,161.0,2,43,2023-05-26,4.65,Mercury Bay Ward,Thames-Coromandel District
l28033060,Home in Papamoa · 4 bedrooms · 4 beds · 2 baths,Matthew,2018-03-13,-37.69093,176.24799,Entire home/apt,8,$350.00,350.0,2,1,2018-10-21,5.0,Mount Maunganui-Papamoa Ward,Tauranga City
l51410991,Home in Russell · ★4.94 · 3 bedrooms · 4 beds · 2.5 baths,Olivia,2016-06-10,-35.25679,174.1197,Entire home/apt,6,$329.00,329.0,2,35,2023-06-25,4.94,Bay of Islands-Whangaroa Ward,Far North District
l51237866,Home in Auckland · ★4.79 · 3 bedrooms · 3 beds · 2 baths,Rod,2016-02-27,-37.08381,174.9035,Entire home/apt,5,$215.00,215.0,4,34,2023-08-20,4.79,Manurewa-Papakura Ward,Auckland
l40098902,Home in Taupo · ★4.88 · 3 bedrooms · 3 beds · 1 bath,Kristen,2019-11-14,-38.70252,176.09273000000005,Entire home/apt,6,$357.00,357.0,2,17,2023-03-05,4.88,Taupō Ward,Taupo District
l39509759,Home in Te Anau · ★4.89 · 1 bedroom · 4 beds · 2 shared baths,Rosie,2019-10-20,-45.40714000000001,167.72326,Private room,4,$110.00,110.0,1,132,2023-05-19,4.89,Mararoa Waimea Ward,Southland District
l848748166003913884,Home in Hastings · 3 bedrooms · 3 beds · 1 bath,Bachcare,2017-08-09,-39.633179999999996,176.82252,Entire home/apt,6,$417.00,417.0,2,0,,,Hastings-Havelock North Ward,Hastings District
l877023167751320673,Farm stay in Albury · 3 bedrooms · 4 beds · 1 bath,Sarah,2014-03-25,-44.34607513927594,170.78566297063904,Entire home/apt,6,$150.00,150.0,2,2,2023-08-12,4.5,Opuha Ward,Mackenzie District
l47955168,Home in Bay of Plenty · 3 bedrooms · 5 beds · 1 bath,Carla,2012-08-10,-37.68864,176.26264,Entire home/apt,4,$450.00,450.0,4,0,,,Mount Maunganui-Papamoa Ward,Tauranga City
l901131009866810619,Home in Jacks Point · ★5.0 · 5 bedrooms · 6 beds · 3 baths,Jo,2016-03-24,-45.06926259999999,168.7530189,Entire home/apt,10,$613.00,613.0,3,7,2023-08-25,5.0,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l835618947359026681,Home in Riverside · ★5.0 · 2 bedrooms · 3 beds · 1 bath,Paula,2023-02-26,-45.85468969999999,170.26401132330002,Entire home/apt,5,$200.00,200.0,1,7,2023-09-02,5.0,Area Outside Ward,Dunedin City
l47123675,Rental unit in Picton · ★4.95 · 1 bedroom · 2 beds · 1.5 baths,Jo,2015-10-11,-41.28911,174.01647,Entire home/apt,2,$239.00,239.0,1,80,2023-08-04,4.95,Marlborough Sounds Ward,Marlborough District
l41797021,Guest suite in Auckland · ★4.87 · 2 bedrooms · 3 beds · 1 bath,Glen,2017-03-02,-36.71602,174.72446000000005,Entire home/apt,3,$110.00,110.0,2,38,2023-08-02,4.87,Albany Ward,Auckland
l46123845,Villa in Big Omaha · ★4.83 · 3 bedrooms · 3 beds · 1 bath,Tanja,2016-05-18,-36.308279999999996,174.72596000000001,Entire home/apt,6,$750.00,750.0,5,6,2023-01-05,4.83,Rodney Ward,Auckland
l645862508946385530,Loft in Christchurch · ★4.83 · 3 bedrooms · 7 beds · 1 bath,Ohana,2018-07-15,-43.53315,172.63811,Entire home/apt,10,$180.00,180.0,1,144,2023-08-28,4.83,Central Ward,Christchurch City
l40137573,Rental unit in Kaiteriteri · ★4.68 · 2 bedrooms · 3 beds · 2 baths,Chris,2018-06-09,-41.03522,173.02082,Entire home/apt,8,$280.00,280.0,5,19,2023-03-04,4.68,Motueka Ward,Tasman District
l42383408,Hostel in Auckland · ★4.63 · 1 bedroom · 1 bed · 4 shared baths,Ted,2019-04-29,-36.84792709350586,174.77252197265625,Private room,1,$55.00,55.0,1,30,2023-08-29,4.63,Waitematā and Gulf Ward,Auckland
l679369139557793441,Rental unit in Cardrona · ★4.85 · 1 bedroom · 2 beds · 1 bath,Christine,2022-07-26,-44.8834417,169.0027886,Entire home/apt,2,$150.00,150.0,2,26,2023-08-19,4.85,Wanaka Ward,Queenstown-Lakes District
l45264895,Villa in Christchurch · ★4.77 · 5 bedrooms · 5 beds · 4.5 baths,Mei & Steven,2018-04-07,-43.52995,172.64517,Entire home/apt,10,$561.00,561.0,1,30,2023-08-06,4.77,Central Ward,Christchurch City
l35268191,Home in Dunedin · ★4.86 · 1 bedroom · 1 bed · 1 bath,Rohit,2018-10-11,-45.882909999999995,170.53416,Entire home/apt,2,$82.00,82.0,1,492,2023-08-30,4.86,Area Outside Ward,Dunedin City
l31171448,Home in Auckland · ★4.78 · 1 bedroom · 2 beds · 1.5 baths,Zhengda,2016-03-09,-36.72637,174.73668,Private room,3,$85.00,85.0,1,9,2020-12-18,4.78,Albany Ward,Auckland
l946823894011237519,Home in Queenstown · ★New · 4 bedrooms · 5 beds · 3 baths,Alice,2013-07-17,-45.04401796480296,168.69445465711115,Entire home/apt,7,$550.00,550.0,5,1,2023-09-03,5.0,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l879037801107280821,Home in Wellington · 1 bedroom · 1 bed · 1 bath,Kate,2016-02-09,-41.24975,174.79702,Private room,2,$98.00,98.0,1,0,,,Wharangi/Onslow-Western Ward,Wellington City
l45057205,Home in Twizel · ★4.83 · 4 bedrooms · 6 beds · 2 baths,Lucy,2020-08-20,-44.25802,170.08711,Entire home/apt,8,$160.00,160.0,2,84,2023-08-15,4.83,Pukaki Ward,Mackenzie District
l51437998,Rental unit in Auckland · ★4.96 · 1 bedroom · 1 bed · 1 bath,Marcus,2018-09-17,-36.906420000000004,174.79622,Entire home/apt,2,$150.00,150.0,1,56,2023-08-10,4.96,Maungakiekie-Tāmaki Ward,Auckland
l33556035,Bed and breakfast in Elgin · 1 bedroom · 1 bed · 0 shared baths,Rebecca,2019-04-02,-43.94023,171.78721000000004,Private room,2,$185.00,185.0,1,1,2022-10-29,5.0,Eastern Ward,Ashburton District
l51345603,Home in Taupō · ★4.97 · 4 bedrooms · 4 beds · 3 baths,Your Space Taupo,2017-01-13,-38.71102,176.09441999999999,Entire home/apt,8,$895.00,895.0,2,66,2023-08-08,4.97,Taupō Ward,Taupo District
l18586677,Home in Paekakariki · 5 bedrooms · 8 beds · 3 baths,Michael,2015-01-25,-40.98016,174.95403000000005,Entire home/apt,6,$303.00,303.0,2,2,2017-12-26,5.0,Paekākāriki-Raumati Ward,Kapiti Coast District
l45094392,Home in Auckland · 2 bedrooms · 2 beds · 1 bath,超尘,2018-10-09,-36.77126,174.72287,Entire home/apt,4,$65.00,65.0,1,1,2020-09-03,4.0,North Shore Ward,Auckland
l877199156874209884,Home in Omarama · 4 bedrooms · 5 beds · 2 baths,James,2023-04-25,-44.48959,169.98987,Entire home/apt,8,$400.00,400.0,2,2,2023-07-12,5.0,Ahuriri Ward,Waitaki District
l648219574185352907,Home in Wellington · 2 bedrooms · 2 beds · 1 bath,Fei,2019-01-07,-41.17496089999999,174.81488080000003,Entire home/apt,4,$75.00,75.0,7,2,2023-01-01,5.0,Takapū/Northern Ward,Wellington City
l28838148,Home in Albert Town · ★5.0 · 3 bedrooms · 6 beds · 2 baths,Maria,2016-03-08,-44.68403,169.17568,Entire home/apt,6,$450.00,450.0,4,4,2021-01-01,5.0,Wanaka Ward,Queenstown-Lakes District
l873475397226708234,Home in Christchurch · ★4.88 · 2 bedrooms · 3 beds · 1.5 baths,Jenny,2018-08-22,-43.54193,172.61216000000005,Entire home/apt,5,$155.00,155.0,1,8,2023-08-11,4.88,Spreydon Ward,Christchurch City
l48471268,Home in Taupō · ★4.80 · 3 bedrooms · 4 beds · 2 baths,Be My Guest,2018-03-29,-38.68977,176.08234,Entire home/apt,7,$160.00,160.0,1,94,2023-08-05,4.8,Taupō Ward,Taupo District
l598810947780076774,Home in Pukawa · ★4.63 · 3 bedrooms · 3 beds · 1 bath,Bachcare,2017-08-09,-38.91822,175.75315,Entire home/apt,6,$149.00,149.0,2,8,2023-04-08,4.63,Turangi-Tongariro Ward,Taupo District
l738784613572730613,Home in Papamoa · 3 bedrooms · 3 beds · 2 baths,Elliot,2016-09-13,-37.72639,176.3297,Entire home/apt,5,$260.00,260.0,2,2,2023-01-09,4.5,Mount Maunganui-Papamoa Ward,Tauranga City
l933450276907396922,Guesthouse in Lower Hutt · ★New · 1 bedroom · 1 bed · 1 bath,Jodie,2017-12-04,-41.21402844857704,174.93322948725822,Private room,2,$75.00,75.0,1,1,2023-07-30,5.0,Eastern Ward,Lower Hutt City
l48366806,Rental unit in Wellington · ★4.82 · 1 bedroom · 2 beds · 1 private bath,Grace,2019-10-19,-41.29246139526367,174.7752227783203,Private room,2,$80.00,80.0,1,251,2023-08-26,4.82,Pukehīnau/Lambton Ward,Wellington City
l834321948510658848,Home in Rolleston · 1 bedroom · 1 bed · 1 private bath,Manasa,2019-02-26,-43.62047000000001,172.39986000000005,Private room,2,$201.00,201.0,2,0,,,Selwyn Central Ward,Selwyn District
l23452429,Guesthouse in Wanaka · ★4.86 · 1 bedroom · 2 beds · 1 bath,Jocelyn,2018-02-23,-44.68759,169.17203999999995,Entire home/apt,2,$170.00,170.0,2,7,2021-01-03,4.86,Wanaka Ward,Queenstown-Lakes District
l761626654638334614,Home in Tauranga · ★4.67 · 3 bedrooms · 6 beds · 1 bath,Rachel,2016-11-23,-37.73503,176.18184,Entire home/apt,8,$300.00,300.0,3,6,2023-04-09,4.67,Te Papa-Welcome Bay Ward,Tauranga City
l651376909393084371,Guest suite in Taupō · ★4.95 · 1 bedroom · 1 bed · 1 private bath,Your Space Taupo,2017-01-13,-38.718931899999994,176.0950567,Private room,2,$125.00,125.0,1,44,2023-09-03,4.95,Taupō Ward,Taupo District
l30159164,Home in Nelson · ★4.72 · 3 bedrooms · 7 beds · 3 baths,Annie,2018-11-18,-41.279903000000004,173.25436399999995,Entire home/apt,10,$419.00,419.0,3,53,2023-07-02,4.72,Area Outside Ward,Nelson City
l15237051,Guesthouse in Waikawa · ★4.84 · 1 bedroom · 1 bed · 1 bath,Carmen,2016-09-26,-41.268190000000004,174.04817,Entire home/apt,2,$234.00,234.0,2,84,2023-04-01,4.84,Marlborough Sounds Ward,Marlborough District
l25754324,Townhouse in Wellington · ★4.96 · 2 bedrooms · 3 beds · 1 bath,Deb,2018-06-05,-41.2743,174.77202,Entire home/apt,4,$250.00,250.0,5,26,2020-02-06,4.96,Pukehīnau/Lambton Ward,Wellington City
l17992891,Rental unit in Tauranga · ★4.94 · 1 bedroom · 1 bed · 1 bath,Jan,2016-08-29,-37.69905,176.09935,Entire home/apt,2,$120.00,120.0,1,502,2023-08-30,4.94,Otumoetai-Pyes Pa Ward,Tauranga City
l16442878,Home in Gisborne · 5 bedrooms · 5 beds · 4 baths,Blair,2013-01-05,-38.684709999999995,178.07426,Entire home/apt,8,$700.00,700.0,14,2,2018-12-28,4.5,Gisborne Ward,Gisborne District
l712039275088970411,Farm stay in Queensberry · ★5.0 · 2 bedrooms · 2 beds · 1 bath,Louise,2017-11-04,-44.7751,169.32074,Entire home/apt,4,$150.00,150.0,2,13,2023-08-29,5.0,Cromwell Ward,Central Otago District
l40124286,Townhouse in Auckland · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,Meng-Hong,2017-01-25,-36.898709999999994,174.81004,Private room,1,$79.00,79.0,1,13,2021-12-09,4.92,Maungakiekie-Tāmaki Ward,Auckland
l779260620274372246,Rental unit in Queenstown · 6 bedrooms · 8 beds · 2 baths,Jodie & Renee,2018-06-23,-45.025545,168.6609793,Entire home/apt,12,"$1,287.00",1287.0,3,2,2023-08-08,5.0,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l32764008,Bed and breakfast in Invercargill · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,Jane,2019-03-02,-46.3757,168.3517,Private room,2,$75.00,75.0,1,102,2023-09-02,4.95,Area Outside Ward,Invercargill City
l781415146121998756,Rental unit in Mount Maunganui · ★4.92 · 1 bedroom · 1 bed · 1 bath,Steph,2021-04-27,-37.63477362474253,176.185224119039,Entire home/apt,2,$198.00,198.0,1,84,2023-08-19,4.92,Mount Maunganui-Papamoa Ward,Tauranga City
l926862392088255198,Rental unit in Ōmāpere · ★New · 2 bedrooms · 2 beds · 1 bath,Anita & Wayne,2016-02-04,-35.52550009363207,173.39032909297748,Entire home/apt,4,$210.00,210.0,1,0,,,Kaikohe-Hokianga Ward,Far North District
l851672115449314028,Hotel in Ohakune · ★4.50 · 1 bedroom · 1 bed · 1 private bath,Lknz,2016-12-10,-39.415409999999994,175.39763,Private room,2,$212.00,212.0,1,4,2023-08-26,4.5,Waimarino-Waiouru Ward,Ruapehu District
l824926860497586121,Bed and breakfast in Cambridge · ★5.0 · 2 bedrooms · 2 beds · 1 shared bath,Leanne,2016-10-19,-37.90998,175.4804,Private room,4,$120.00,120.0,1,15,2023-08-29,5.0,Cambridge Ward,Waipa District
l43415717,Serviced apartment in Auckland · Studio · 1 bed · 1 bath,Sitiveni,2020-05-12,-36.85358,174.75744,Entire home/apt,2,$168.00,168.0,1,0,,,Waitematā and Gulf Ward,Auckland
l809113773565696471,Home in Auckland · ★4.80 · 3 bedrooms · 4 beds · 2 baths,Devonport,2020-06-16,-36.82748,174.80156000000005,Entire home/apt,6,$450.00,450.0,4,5,2023-03-13,4.8,North Shore Ward,Auckland
l44256610,Home in Paekakariki · ★4.86 · 3 bedrooms · 4 beds · 2 baths,Simon,2020-07-16,-40.9815,174.95385,Entire home/apt,6,$195.00,195.0,2,77,2023-08-26,4.86,Paekākāriki-Raumati Ward,Kapiti Coast District
l800817419214739914,Home in Auckland · ★4.40 · 3 bedrooms · 3 beds · 2.5 baths,Sue,2014-11-16,-36.8504032,174.75108930000005,Entire home/apt,4,$400.00,400.0,1,5,2023-08-18,4.4,Waitematā and Gulf Ward,Auckland
l10041789,Rental unit in Queenstown · ★4.89 · 2 bedrooms · 2 beds · 2 baths,Lucy & Luke,2011-08-05,-45.0341,168.67299,Entire home/apt,4,$593.00,593.0,3,154,2023-02-12,4.89,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l51670414,Home in Kuratau · ★4.0 · 1 bedroom · 1 bed · 1 bath,Bachcare,2017-08-09,-38.89221,175.76075,Entire home/apt,4,$156.00,156.0,2,3,2022-12-27,4.0,Turangi-Tongariro Ward,Taupo District
l32112853,Guesthouse in Blenheim · ★4.88 · 1 bedroom · 1 bed · 1 bath,Teresa,2018-05-06,-41.50488,173.96412,Entire home/apt,2,$95.00,95.0,2,46,2023-07-11,4.88,Blenheim Ward,Marlborough District
l24477288,Rental unit in Northland · ★4.80 · 2 bedrooms · 3 beds · 1 bath,Pacific Rendezvous,2018-03-25,-35.6218,174.53524,Entire home/apt,4,$297.00,297.0,2,10,2022-05-21,4.8,Hikurangi-Coastal Ward,Whangarei District
l971168287498241861,Rental unit in Auckland · ★New · 1 bedroom · 1 bed · 1 bath,Terry,2020-07-01,-36.85409114057657,174.7578327737122,Entire home/apt,2,$150.00,150.0,2,0,,,Waitematā and Gulf Ward,Auckland
l837830463995009114,Rental unit in Auckland · 1 bedroom · 1 bed · 1 shared bath,Nirmal,2018-12-30,-36.89675053945834,174.710073061377,Private room,2,$64.00,64.0,1,0,,,Albert-Eden-Puketāpapa Ward,Auckland
l45353590,Guesthouse in Mount Creighton · ★4.80 · 1 bedroom · 1 bed · 1 bath,Kimberlea,2017-04-13,-45.06941,168.51871,Entire home/apt,2,$150.00,150.0,2,15,2023-04-17,4.8,Queenstown-Wakatipu Ward,Queenstown-Lakes District
l5154051,Home in Paraparaumu · ★4.72 · 1 bedroom · 2 beds · 1 shared bath,Gillian,2013-06-02,-40.91949,174.98764,Private room,2,$50.00,50.0,1,120,2023-03-02,4.72,Paekākāriki-Raumati Ward,Kapiti Coast District
l26566761,Bed and breakfast in Hamilton · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,Sarah,2017-01-11,-37.75062,175.28678,Private room,2,$62.00,62.0,2,30,2023-08-28,5.0,East Ward,Hamilton City
l951489504694101905,Guesthouse in Lake Hāwea · ★5.0 · 1 bedroom · 1 bed · 1 bath,Rob,2023-08-05,-44.614323277517,169.2608352423279,Entire home/apt,2,$110.00,110.0,1,3,2023-08-22,5.0,Wanaka Ward,Queenstown-Lakes District
l1007247,Home in Addington · ★4.79 · 3 bedrooms · 4 beds · 1 bath,John,2013-01-19,-43.53955,172.60697,Entire home/apt,6,$240.00,240.0,2,107,2023-07-11,4.79,Riccarton Ward,Christchurch City
l29549528,Home in Waiheke Island · 2 bedrooms · 4 beds · 1 bath,Tino,2015-06-11,-36.78926,175.02774,Entire home/apt,4,$250.00,250.0,5,1,2019-01-05,5.0,Waitematā and Gulf Ward,Auckland
l882253703410187670,Home in Methven · ★5.0 · 3 bedrooms · 2 baths,Josh And Jade,2016-08-13,-43.6279559,171.6527266,Entire home/apt,6,$475.00,475.0,2,3,2023-08-06,5.0,Western Ward,Ashburton District
l948823485079412513,Rental unit in Auckland · ★New · 1 bedroom · 1 bed · 1 shared bath,Gabrielle,2014-09-08,-36.79019483828152,174.75932982223395,Private room,2,$100.00,100.0,2,1,2023-08-13,5.0,North Shore Ward,Auckland
l935674013900267264,Home in Matakana · ★New · 4 bedrooms · 9 beds · 2.5 baths,Isabel,2022-03-10,-36.37030221025841,174.69131099402043,Entire home/apt,9,"$1,700.00",1700.0,5,0,,,Rodney Ward,Auckland
l782732881524699548,Tent in Te Puke · 1 bed · 3 baths,William,2022-05-29,-37.82606,176.33688,Entire home/apt,6,$200.00,200.0,99,0,,,Maketu-Te Puke Ward,Western Bay of Plenty District
l29576609,Cottage in Tapawera · ★4.97 · Studio · 2 beds · 1 bath,Carol,2014-01-06,-41.277107,172.801819,Entire home/apt,3,$120.00,120.0,1,29,2023-03-20,4.97,Moutere-Waimea Ward,Tasman District
l21297503,Guesthouse in Puketapu · ★4.88 · 2 bedrooms · 2 beds · 1 bath,Emma,2017-10-10,-39.448370000000004,176.79195,Entire home/apt,4,$150.00,150.0,2,160,2023-02-11,4.88,Mohaka Ward,Hastings District
l868568439132139862,Rental unit in Auckland · ★4.50 · 1 bedroom · 1 bed · 1 bath,Pillo Team,2021-07-24,-36.84815,174.74266,Entire home/apt,2,$114.00,114.0,7,8,2023-08-26,4.5,Waitematā and Gulf Ward,Auckland
l23060411,Home in Lake Tekapo · ★4.84 · 4 bedrooms · 8 beds · 3 baths,Discover Tekapo Accommodation,2016-11-07,-44.005283,170.470764,Entire home/apt,11,$441.00,441.0,2,97,2023-09-02,4.84,Pukaki Ward,Mackenzie District
l966106310528551756,Home in Auckland · ★New · 1 bedroom · 2 beds · 1.5 baths,Sylvie,2014-09-21,-36.86515805722009,174.84189480530708,Entire home/apt,2,$60.00,60.0,30,0,,,Ōrākei Ward,Auckland
l46620580,Cottage in Mahurangi West · ★4.67 · 2 bedrooms · 3 beds · 1 bath,Alison,2018-04-28,-36.4963,174.71294,Entire home/apt,3,$250.00,250.0,2,3,2022-11-08,4.67,Rodney Ward,Auckland
